Sample,X(ms) [12.08.2026 16:46:29 040 UTC],"I1[%I17.0]","I2[%I17.1]","I3[%I17.2]","I4[%I17.3]","Q1[%Q4.0]","Q2[%Q4.1]","Q3[%Q4.2]","Q4[%Q4.3]"
234999,1786553427177.927165,0,0,1,0,0,1,0,0
235000,1786553427178.935252,0,0,1,0,0,1,0,0
235001,1786553427179.944239,0,0,1,0,0,1,0,0
235002,1786553427180.954427,0,0,1,0,0,1,0,0
235003,1786553427181.960915,0,0,1,0,0,1,0,0
235004,1786553427182.972603,0,0,1,0,0,1,0,0
235005,1786553427183.976990,0,0,1,0,0,1,0,0
235006,1786553427184.986977,0,0,1,0,0,1,0,0
235007,1786553427185.999966,0,0,1,0,0,1,0,0
235008,1786553427187.008253,0,0,1,0,0,1,0,0
235009,1786553427188.012541,0,0,1,0,0,1,0,0
235010,1786553427189.022828,0,0,1,0,0,1,0,0
235011,1786553427190.034316,0,0,1,0,0,1,0,0
235012,1786553427191.041405,0,0,1,0,0,1,0,0
235013,1786553427192.046892,0,0,1,0,0,1,0,0
235014,1786553427193.058280,0,0,1,0,0,1,0,0
235015,1786553427194.140074,0,0,1,0,0,1,0,0
235016,1786553427195.146960,0,0,1,0,0,1,0,0
235017,1786553427196.154147,0,0,1,0,0,1,0,0
235018,1786553427197.163134,0,0,1,0,0,1,0,0
235019,1786553427198.172221,0,0,1,0,0,1,0,0
235020,1786553427199.180608,0,0,1,0,0,1,0,0
235021,1786553427200.188297,0,0,1,0,0,1,0,0
235022,1786553427201.326998,0,0,1,0,0,1,0,0
235023,1786553427202.324084,0,0,1,0,0,1,0,0
235024,1786553427203.328672,0,0,1,0,0,1,0,0
235025,1786553427204.336459,0,0,1,0,0,1,0,0
235026,1786553427205.344447,0,0,1,0,0,1,0,0
235027,1786553427206.360436,0,0,1,0,0,1,0,0
235028,1786553427207.363925,0,0,1,0,0,1,0,0
235029,1786553427208.369712,0,0,1,0,0,1,0,0
235030,1786553427209.377499,0,0,1,0,0,1,0,0
235031,1786553427210.385787,0,0,1,0,0,1,0,0
235032,1786553427211.393875,0,0,1,0,0,1,0,0
235033,1786553427212.402662,0,0,1,0,0,1,0,0
235034,1786553427213.410148,0,0,1,0,0,1,0,0
235035,1786553427214.418936,0,0,1,0,0,1,0,0
235036,1786553427215.425725,0,0,1,0,0,1,0,0
235037,1786553427216.438813,0,0,1,0,0,1,0,0
235038,1786553427217.443399,0,0,1,0,0,1,0,0
235039,1786553427218.451287,0,0,1,0,0,1,0,0
235040,1786553427219.459874,0,0,1,0,0,1,0,0
235041,1786553427220.467061,0,0,1,0,0,1,0,0
235042,1786553427221.474349,0,0,1,0,0,1,0,0
235043,1786553427222.493839,0,0,1,0,0,1,0,0
235044,1786553427223.497425,0,0,1,0,0,1,0,0
235045,1786553427224.504913,0,0,1,0,0,1,0,0
235046,1786553427225.512701,0,0,1,0,0,1,0,0
235047,1786553427226.521588,0,0,1,0,0,1,0,0
235048,1786553427227.529374,0,0,1,0,0,1,0,0
235049,1786553427228.537861,0,0,1,0,0,1,0,0
235050,1786553427229.545748,0,0,1,0,0,1,0,0
235051,1786553427230.554636,0,0,1,0,0,1,0,0
235052,1786553427231.564323,0,0,1,0,0,1,0,0
235053,1786553427233.023951,0,0,1,0,0,1,0,0
235054,1786553427233.628003,0,0,1,0,0,1,0,0
235055,1786553427234.649391,0,0,1,0,0,1,0,0
235056,1786553427235.641477,0,0,1,0,0,1,0,0
235057,1786553427236.637664,0,0,1,0,0,1,0,0
235058,1786553427237.646951,0,0,1,0,0,1,0,0
235059,1786553427238.660539,0,0,1,0,0,1,0,0
235060,1786553427239.670028,0,0,1,0,0,1,0,0
235061,1786553427240.673715,0,0,1,0,0,1,0,0
235062,1786553427241.685303,0,0,1,0,0,1,0,0
235063,1786553427242.691390,0,0,1,0,0,1,0,0
235064,1786553427243.699276,0,0,1,0,0,1,0,0
235065,1786553427244.707765,0,0,1,0,0,1,0,0
235066,1786553427245.715953,0,0,1,0,0,1,0,0
235067,1786553427246.722141,0,0,1,0,0,1,0,0
235068,1786553427247.735730,0,0,1,0,0,1,0,0
235069,1786553427248.741318,0,0,1,0,0,1,0,0
235070,1786553427249.750405,0,0,1,0,0,1,0,0
235071,1786553427250.757592,0,0,1,0,0,1,0,0
235072,1786553427251.765780,0,0,1,0,0,1,0,0
235073,1786553427252.772967,0,0,1,0,0,1,0,0
235074,1786553427253.786655,0,0,1,0,0,1,0,0
235075,1786553427254.816144,0,0,1,0,0,1,0,0
235076,1786553427255.871737,0,0,1,0,0,1,0,0
235077,1786553427256.852322,0,0,1,0,0,1,0,0
235078,1786553427257.845310,0,0,1,0,0,1,0,0
235079,1786553427258.849296,0,0,1,0,0,1,0,0
235080,1786553427259.858182,0,0,1,0,0,1,0,0
235081,1786553427260.865270,0,0,1,0,0,1,0,0
235082,1786553427261.874558,0,0,1,0,0,1,0,0
235083,1786553427262.882246,0,0,1,0,0,1,0,0
235084,1786553427263.911935,0,0,1,0,0,1,0,0
235085,1786553427264.932725,0,0,1,0,0,1,0,0
235086,1786553427265.916709,0,0,1,0,0,1,0,0
235087,1786553427266.922497,0,0,1,0,0,1,0,0
235088,1786553427267.927684,0,0,1,0,0,1,0,0
235089,1786553427268.935672,0,0,1,0,0,1,0,0
235090,1786553427269.944258,0,0,1,0,0,1,0,0
235091,1786553427271.007250,0,0,1,0,0,1,0,0
235092,1786553427271.981136,0,0,1,0,0,1,0,0
235093,1786553427272.982824,0,0,1,0,0,1,0,0
235094,1786553427273.989011,0,0,1,0,0,1,0,0
235095,1786553427274.995798,0,0,1,0,0,1,0,0
235096,1786553427276.004985,0,0,1,0,0,1,0,0
235097,1786553427277.014174,0,0,1,0,0,1,0,0
235098,1786553427278.027961,0,0,1,0,0,1,0,0
235099,1786553427279.079553,0,0,1,0,0,1,0,0
235100,1786553427280.046138,0,0,1,0,0,1,0,0
235101,1786553427281.056226,0,0,1,0,0,1,0,0
235102,1786553427282.065413,0,0,1,0,0,1,0,0
235103,1786553427283.074300,0,0,1,0,0,1,0,0
235104,1786553427284.083487,0,0,1,0,0,1,0,0
235105,1786553427285.092273,0,0,1,0,0,1,0,0
235106,1786553427286.124363,0,0,1,0,0,1,0,0
235107,1786553427287.121050,0,0,1,0,0,1,0,0
235108,1786553427288.165440,0,0,1,0,0,1,0,0
235109,1786553427289.176529,0,0,1,0,0,1,0,0
235110,1786553427290.351032,0,0,1,0,0,1,0,0
235111,1786553427291.349716,0,0,1,0,0,1,0,0
235112,1786553427292.359203,0,0,1,0,0,1,0,0
235113,1786553427293.373191,0,0,1,0,0,1,0,0
235114,1786553427294.419579,0,0,1,0,0,1,0,0
235115,1786553427295.434366,0,0,1,0,0,1,0,0
235116,1786553427296.441754,0,0,1,0,0,1,0,0
235117,1786553427297.447440,0,0,1,0,0,1,0,0
235118,1786553427298.469831,0,0,1,0,0,1,0,0
235119,1786553427299.473619,0,0,1,0,0,1,0,0
235120,1786553427300.491207,0,0,1,0,0,1,0,0
235121,1786553427301.502094,0,0,1,0,0,1,0,0
235122,1786553427302.517282,0,0,1,0,0,1,0,0
235123,1786553427303.516270,0,0,1,0,0,1,0,0
235124,1786553427304.528859,0,0,1,0,0,1,0,0
235125,1786553427305.535448,0,0,1,0,0,1,0,0
235126,1786553427306.553736,0,0,1,0,0,1,0,0
235127,1786553427307.564624,0,0,1,0,0,1,0,0
235128,1786553427308.581713,0,0,1,0,0,1,0,0
235129,1786553427309.594102,0,0,1,0,0,1,0,0
235130,1786553427310.615090,0,0,1,0,0,1,0,0
235131,1786553427311.623479,0,0,1,0,0,1,0,0
235132,1786553427312.648966,0,0,1,0,0,1,0,0
235133,1786553427313.653952,0,0,1,0,0,1,0,0
235134,1786553427314.673042,0,0,1,0,0,1,0,0
235135,1786553427315.681629,0,0,1,0,0,1,0,0
235136,1786553427316.728821,0,0,1,0,0,1,0,0
235137,1786553427317.668102,0,0,1,0,0,1,0,0
235138,1786553427318.678489,0,0,1,0,0,1,0,0
235139,1786553427319.682576,0,0,1,0,0,1,0,0
235140,1786553427320.702366,0,0,1,0,0,1,0,0
235141,1786553427321.701652,0,0,1,0,0,1,0,0
235142,1786553427322.709641,0,0,1,0,0,1,0,0
235143,1786553427323.712829,0,0,1,0,0,1,0,0
235144,1786553427324.741117,0,0,1,0,0,1,0,0
235145,1786553427325.749005,0,0,1,0,0,1,0,0
235146,1786553427326.741191,0,0,1,0,0,1,0,0
235147,1786553427327.745479,0,0,1,0,0,1,0,0
235148,1786553427328.761669,0,0,1,0,0,1,0,0
235149,1786553427329.767257,0,0,1,0,0,1,0,0
235150,1786553427330.775444,0,0,1,0,0,1,0,0
235151,1786553427331.786033,0,0,1,0,0,1,0,0
235152,1786553427332.792921,0,0,1,0,0,1,0,0
235153,1786553427333.809509,0,0,1,0,0,1,0,0
235154,1786553427334.815097,0,0,1,0,0,1,0,0
235155,1786553427335.833885,0,0,1,0,0,1,0,0
235156,1786553427336.844274,0,0,1,0,0,1,0,0
235157,1786553427337.842661,0,0,1,0,0,1,0,0
235158,1786553427338.864850,0,0,1,0,0,1,0,0
235159,1786553427339.863236,0,0,1,0,0,1,0,0
235160,1786553427340.868623,0,0,1,0,0,1,0,0
235161,1786553427341.868211,0,0,1,0,0,1,0,0
235162,1786553427342.877799,0,0,1,0,0,1,0,0
235163,1786553427343.884986,0,0,1,0,0,1,0,0
235164,1786553427344.899976,0,0,1,0,0,1,0,0
235165,1786553427345.896861,0,0,1,0,0,1,0,0
235166,1786553427346.908448,0,0,1,0,0,1,0,0
235167,1786553427347.916235,0,0,1,0,0,1,0,0
235168,1786553427348.923722,0,0,1,0,0,1,0,0
235169,1786553427349.931711,0,0,1,0,0,1,0,0
235170,1786553427350.940298,0,0,1,0,0,1,0,0
235171,1786553427351.949484,0,0,1,0,0,1,0,0
235172,1786553427352.998375,0,0,1,0,0,1,0,0
235173,1786553427353.978461,0,0,1,0,0,1,0,0
235174,1786553427355.221269,0,0,1,0,0,1,0,0
235175,1786553427356.002137,0,0,1,0,0,1,0,0
235176,1786553427356.998925,0,0,1,0,0,1,0,0
235177,1786553427358.008313,0,0,1,0,0,1,0,0
235178,1786553427359.013700,0,0,1,0,0,1,0,0
235179,1786553427360.023687,0,0,1,0,0,1,0,0
235180,1786553427361.029173,0,0,1,0,0,1,0,0
235181,1786553427362.039862,0,0,1,0,0,1,0,0
235182,1786553427363.046549,0,0,1,0,0,1,0,0
235183,1786553427364.055737,0,0,1,0,0,1,0,0
235184,1786553427365.061324,0,0,1,0,0,1,0,0
235185,1786553427366.072911,0,0,1,0,0,1,0,0
235186,1786553427367.089501,0,0,1,0,0,1,0,0
235187,1786553427368.107189,0,0,1,0,0,1,0,0
235188,1786553427369.615820,0,0,1,0,0,1,0,0
235189,1786553427370.394490,0,0,1,0,0,1,0,0
235190,1786553427371.408678,0,0,1,0,0,1,0,0
235191,1786553427372.404864,0,0,1,0,0,1,0,0
235192,1786553427373.419352,0,0,1,0,0,1,0,0
235193,1786553427374.419839,0,0,1,0,0,1,0,0
235194,1786553427375.427525,0,0,1,0,0,1,0,0
235195,1786553427376.435111,0,0,1,0,0,1,0,0
235196,1786553427377.443300,0,0,1,0,0,1,0,0
235197,1786553427378.451487,0,0,1,0,0,1,0,0
235198,1786553427379.459076,0,0,1,0,0,1,0,0
235199,1786553427380.468563,0,0,1,0,0,1,0,0
235200,1786553427381.474852,0,0,1,0,0,1,0,0
235201,1786553427382.482139,0,0,1,0,0,1,0,0
235202,1786553427383.490024,0,0,1,0,0,1,0,0
235203,1786553427384.506410,0,0,1,0,0,1,0,0
235204,1786553427385.513797,0,0,1,0,0,1,0,0
235205,1786553427386.551287,0,0,1,0,0,1,0,0
235206,1786553427387.526068,0,0,1,0,0,1,0,0
235207,1786553427388.532355,0,0,1,0,0,1,0,0
235208,1786553427389.540644,0,0,1,0,0,1,0,0
235209,1786553427390.567332,0,0,1,0,0,1,0,0
235210,1786553427391.556418,0,0,1,0,0,1,0,0
235211,1786553427392.567006,0,0,1,0,0,1,0,0
235212,1786553427393.574494,0,0,1,0,0,1,0,0
235213,1786553427394.586582,0,0,1,0,0,1,0,0
235214,1786553427395.592269,0,0,1,0,0,1,0,0
235215,1786553427396.600258,0,0,1,0,0,1,0,0
235216,1786553427397.605846,0,0,1,0,0,1,0,0
235217,1786553427398.615034,0,0,1,0,0,1,0,0
235218,1786553427399.628422,0,0,1,0,0,1,0,0
235219,1786553427400.646710,0,0,1,0,0,1,0,0
235220,1786553427401.641196,0,0,1,0,0,1,0,0
235221,1786553427402.651083,0,0,1,0,0,1,0,0
235222,1786553427403.655070,0,0,1,0,0,1,0,0
235223,1786553427404.663555,0,0,1,0,0,1,0,0
235224,1786553427405.670642,0,0,1,0,0,1,0,0
235225,1786553427406.678029,0,0,1,0,0,1,0,0
235226,1786553427407.685418,0,0,1,0,0,1,0,0
235227,1786553427408.694505,0,0,1,0,0,1,0,0
235228,1786553427409.704193,0,0,1,0,0,1,0,0
235229,1786553427410.710482,0,0,1,0,0,1,0,0
235230,1786553427411.716668,0,0,1,0,0,1,0,0
235231,1786553427412.727555,0,0,1,0,0,1,0,0
235232,1786553427413.732141,0,0,1,0,0,1,0,0
235233,1786553427414.746928,0,0,1,0,0,1,0,0
235234,1786553427415.771016,0,0,1,0,0,1,0,0
235235,1786553427416.777704,0,0,1,0,0,1,0,0
235236,1786553427417.843498,0,0,1,0,0,1,0,0
235237,1786553427418.789881,0,0,1,0,0,1,0,0
235238,1786553427419.794066,0,0,1,0,0,1,0,0
235239,1786553427420.801451,0,0,1,0,0,1,0,0
235240,1786553427421.809738,0,0,1,0,0,1,0,0
235241,1786553427422.817825,0,0,1,0,0,1,0,0
235242,1786553427423.837214,0,0,1,0,0,1,0,0
235243,1786553427424.853803,0,0,1,0,0,1,0,0
235244,1786553427425.851188,0,0,1,0,0,1,0,0
235245,1786553427426.859075,0,0,1,0,0,1,0,0
235246,1786553427427.867564,0,0,1,0,0,1,0,0
235247,1786553427428.876551,0,0,1,0,0,1,0,0
235248,1786553427429.889240,0,0,1,0,0,1,0,0
235249,1786553427430.895729,0,0,1,0,0,1,0,0
235250,1786553427431.901015,0,0,1,0,0,1,0,0
235251,1786553427432.912004,0,0,1,0,0,1,0,0
235252,1786553427433.916891,0,0,1,0,0,1,0,0
235253,1786553427434.931480,0,0,1,0,0,1,0,0
235254,1786553427435.931168,0,0,1,0,0,1,0,0
235255,1786553427436.941355,0,0,1,0,0,1,0,0
235256,1786553427437.948843,0,0,1,0,0,1,0,0
235257,1786553427438.959031,0,0,1,0,0,1,0,0
235258,1786553427439.973819,0,0,1,0,0,1,0,0
235259,1786553427440.978007,0,0,1,0,0,1,0,0
235260,1786553427441.984996,0,0,1,0,0,1,0,0
235261,1786553427442.992183,0,0,1,0,0,1,0,0
235262,1786553427444.005471,0,0,1,0,0,1,0,0
235263,1786553427445.278983,0,0,1,0,0,1,0,0
235264,1786553427446.278572,0,0,1,0,0,1,0,0
235265,1786553427447.275157,0,0,1,0,0,1,0,0
235266,1786553427448.288246,0,0,1,0,0,1,0,0
235267,1786553427449.304833,0,0,1,0,0,1,0,0
235268,1786553427450.305122,0,0,1,0,0,1,0,0
235269,1786553427451.309108,0,0,1,0,0,1,0,0
235270,1786553427452.316496,0,0,1,0,0,1,0,0
235271,1786553427453.325183,0,0,1,0,0,1,0,0
235272,1786553427454.332668,0,0,1,0,0,1,0,0
235273,1786553427455.343557,0,0,1,0,0,1,0,0
235274,1786553427456.362845,0,0,1,0,0,1,0,0
235275,1786553427457.360731,0,0,1,0,0,1,0,0
235276,1786553427458.366619,0,0,1,0,0,1,0,0
235277,1786553427459.388908,0,0,1,0,0,1,0,0
235278,1786553427460.390795,0,0,1,0,0,1,0,0
235279,1786553427461.397483,0,0,1,0,0,1,0,0
235280,1786553427462.404669,0,0,1,0,0,1,0,0
235281,1786553427463.412857,0,0,1,0,0,1,0,0
235282,1786553427464.431146,0,0,1,0,0,1,0,0
235283,1786553427465.437732,0,0,1,0,0,1,0,0
235284,1786553427466.439819,0,0,1,0,0,1,0,0
235285,1786553427467.450006,0,0,1,0,0,1,0,0
235286,1786553427468.458092,0,0,1,0,0,1,0,0
235287,1786553427469.466879,0,0,1,0,0,1,0,0
235288,1786553427470.473666,0,0,1,0,0,1,0,0
235289,1786553427471.481955,0,0,1,0,0,1,0,0
235290,1786553427472.490242,0,0,1,0,0,1,0,0
235291,1786553427473.498728,0,0,1,0,0,1,0,0
235292,1786553427474.510215,0,0,1,0,0,1,0,0
235293,1786553427475.515504,0,0,1,0,0,1,0,0
235294,1786553427476.524091,0,0,1,0,0,1,0,0
235295,1786553427477.532878,0,0,1,0,0,1,0,0
235296,1786553427478.539964,0,0,1,0,0,1,0,0
235297,1786553427479.558454,0,0,1,0,0,1,0,0
235298,1786553427480.569841,0,0,1,0,0,1,0,0
235299,1786553427481.601531,0,0,1,0,0,1,0,0
235300,1786553427482.597018,0,0,1,0,0,1,0,0
235301,1786553427483.599205,0,0,1,0,0,1,0,0
235302,1786553427484.607492,0,0,1,0,0,1,0,0
235303,1786553427485.616479,0,0,1,0,0,1,0,0
235304,1786553427486.625166,0,0,1,0,0,1,0,0
235305,1786553427487.631355,0,0,1,0,0,1,0,0
235306,1786553427488.639642,0,0,1,0,0,1,0,0
235307,1786553427489.672731,0,0,1,0,0,1,0,0
235308,1786553427490.666618,0,0,1,0,0,1,0,0
235309,1786553427491.667505,0,0,1,0,0,1,0,0
235310,1786553427492.674993,0,0,1,0,0,1,0,0
235311,1786553427493.681879,0,0,1,0,0,1,0,0
235312,1786553427494.693566,0,0,1,0,0,1,0,0
235313,1786553427495.698256,0,0,1,0,0,1,0,0
235314,1786553427496.708243,0,0,1,0,0,1,0,0
235315,1786553427497.719630,0,0,1,0,0,1,0,0
235316,1786553427498.724718,0,0,1,0,0,1,0,0
235317,1786553427499.732005,0,0,1,0,0,1,0,0
235318,1786553427500.741294,0,0,1,0,0,1,0,0
235319,1786553427501.748582,0,0,1,0,0,1,0,0
235320,1786553427502.755769,0,0,1,0,0,1,0,0
235321,1786553427503.766956,0,0,1,0,0,1,0,0
235322,1786553427504.772145,0,0,1,0,0,1,0,0
235323,1786553427506.479093,0,0,1,0,0,1,0,0
235324,1786553427507.342069,0,0,1,0,0,1,0,0
235325,1786553427508.316153,0,0,1,0,0,1,0,0
235326,1786553427509.327540,0,0,1,0,0,1,0,0
235327,1786553427510.329326,0,0,1,0,0,1,0,0
235328,1786553427511.336913,0,0,1,0,0,1,0,0
235329,1786553427512.344000,0,0,1,0,0,1,0,0
235330,1786553427513.354388,0,0,1,0,0,1,0,0
235331,1786553427514.362775,0,0,1,0,0,1,0,0
235332,1786553427515.369463,0,0,1,0,0,1,0,0
235333,1786553427516.375652,0,0,1,0,0,1,0,0
235334,1786553427517.382939,0,0,1,0,0,1,0,0
235335,1786553427518.391027,0,0,1,0,0,1,0,0
235336,1786553427519.399316,0,0,1,0,0,1,0,0
235337,1786553427520.411305,0,0,1,0,0,1,0,0
235338,1786553427521.417592,0,0,1,0,0,1,0,0
235339,1786553427522.423580,0,0,1,0,0,1,0,0
235340,1786553427523.430968,0,0,1,0,0,1,0,0
235341,1786553427524.439255,0,0,1,0,0,1,0,0
235342,1786553427525.449443,0,0,1,0,0,1,0,0
235343,1786553427526.455829,0,0,1,0,0,1,0,0
235344,1786553427527.462916,0,0,1,0,0,1,0,0
235345,1786553427528.470003,0,0,1,0,0,1,0,0
235346,1786553427529.482891,0,0,1,0,0,1,0,0
235347,1786553427530.487080,0,0,1,0,0,1,0,0
235348,1786553427531.496566,0,0,1,0,0,1,0,0
235349,1786553427532.504655,0,0,1,0,0,1,0,0
235350,1786553427533.512542,0,0,1,0,0,1,0,0
235351,1786553427534.520529,0,0,1,0,0,1,0,0
235352,1786553427535.528817,0,0,1,0,0,1,0,0
235353,1786553427536.600810,0,0,1,0,0,1,0,0
235354,1786553427537.568695,0,0,1,0,0,1,0,0
235355,1786553427538.567480,0,0,1,0,0,1,0,0
235356,1786553427539.577469,0,0,1,0,0,1,0,0
235357,1786553427540.579856,0,0,1,0,0,1,0,0
235358,1786553427541.588145,0,0,1,0,0,1,0,0
235359,1786553427542.594932,0,0,1,0,0,1,0,0
235360,1786553427543.610621,0,0,1,0,0,1,0,0
235361,1786553427544.614907,0,0,1,0,0,1,0,0
235362,1786553427545.632494,0,0,1,0,0,1,0,0
235363,1786553427546.637182,0,0,1,0,0,1,0,0
235364,1786553427547.641970,0,0,1,0,0,1,0,0
235365,1786553427548.648457,0,0,1,0,0,1,0,0
235366,1786553427549.656045,0,0,1,0,0,1,0,0
235367,1786553427550.663731,0,0,1,0,0,1,0,0
235368,1786553427551.713525,0,0,1,0,0,1,0,0
235369,1786553427552.700509,0,0,1,0,0,1,0,0
235370,1786553427553.697397,0,0,1,0,0,1,0,0
235371,1786553427554.706883,0,0,1,0,0,1,0,0
235372,1786553427555.713772,0,0,1,0,0,1,0,0
235373,1786553427556.720459,0,0,1,0,0,1,0,0
235374,1786553427557.729446,0,0,1,0,0,1,0,0
235375,1786553427558.736832,0,0,1,0,0,1,0,0
235376,1786553427559.744421,0,0,1,0,0,1,0,0
235377,1786553427560.752709,0,0,1,0,0,1,0,0
235378,1786553427561.759996,0,0,1,0,0,1,0,0
235379,1786553427562.771084,0,0,1,0,0,1,0,0
235380,1786553427563.776971,0,0,1,0,0,1,0,0
235381,1786553427564.796359,0,0,1,0,0,1,0,0
235382,1786553427565.795246,0,0,1,0,0,1,0,0
235383,1786553427566.803835,0,0,1,0,0,1,0,0
235384,1786553427568.331271,0,0,1,0,0,1,0,0
235385,1786553427569.046234,0,0,1,0,0,1,0,0
235386,1786553427570.040218,0,0,1,0,0,1,0,0
235387,1786553427571.057107,0,0,1,0,0,1,0,0
235388,1786553427572.058494,0,0,1,0,0,1,0,0
235389,1786553427573.064582,0,0,1,0,0,1,0,0
235390,1786553427574.073568,0,0,1,0,0,1,0,0
235391,1786553427575.081756,0,0,1,0,0,1,0,0
235392,1786553427576.088744,0,0,1,0,0,1,0,0
235393,1786553427577.095431,0,0,1,0,0,1,0,0
235394,1786553427578.113520,0,0,1,0,0,1,0,0
235395,1786553427579.114106,0,0,1,0,0,1,0,0
235396,1786553427580.121894,0,0,1,0,0,1,0,0
235397,1786553427581.129882,0,0,1,0,0,1,0,0
235398,1786553427582.150372,0,0,1,0,0,1,0,0
235399,1786553427583.156061,0,0,1,0,0,1,0,0
235400,1786553427584.159548,0,0,1,0,0,1,0,0
235401,1786553427585.168637,0,0,1,0,0,1,0,0
235402,1786553427586.174025,0,0,1,0,0,1,0,0
235403,1786553427587.184012,0,0,1,0,0,1,0,0
235404,1786553427588.188700,0,0,1,0,0,1,0,0
235405,1786553427589.199688,0,0,1,0,0,1,0,0
235406,1786553427590.205776,0,0,1,0,0,1,0,0
235407,1786553427591.216861,0,0,1,0,0,1,0,0
235408,1786553427592.222949,0,0,1,0,0,1,0,0
235409,1786553427593.232838,0,0,1,0,0,1,0,0
235410,1786553427594.260926,0,0,1,0,0,1,0,0
235411,1786553427595.262214,0,0,1,0,0,1,0,0
235412,1786553427596.267703,0,0,1,0,0,1,0,0
235413,1786553427597.286991,0,0,1,0,0,1,0,0
235414,1786553427598.298278,0,0,1,0,0,1,0,0
235415,1786553427599.297565,0,0,1,0,0,1,0,0
235416,1786553427600.302753,0,0,1,0,0,1,0,0
235417,1786553427601.313041,0,0,1,0,0,1,0,0
235418,1786553427602.320929,0,0,1,0,0,1,0,0
235419,1786553427603.329417,0,0,1,0,0,1,0,0
235420,1786553427604.338604,0,0,1,0,0,1,0,0
235421,1786553427605.348091,0,0,1,0,0,1,0,0
235422,1786553427606.356776,0,0,1,0,0,1,0,0
235423,1786553427607.367164,0,0,1,0,0,1,0,0
235424,1786553427608.375253,0,0,1,0,0,1,0,0
235425,1786553427609.383840,0,0,1,0,0,1,0,0
235426,1786553427610.391328,0,0,1,0,0,1,0,0
235427,1786553427611.407217,0,0,1,0,0,1,0,0
235428,1786553427612.411404,0,0,1,0,0,1,0,0
235429,1786553427613.447292,0,0,1,0,0,1,0,0
235430,1786553427614.440479,0,0,1,0,0,1,0,0
235431,1786553427615.444466,0,0,1,0,0,1,0,0
235432,1786553427616.451854,0,0,1,0,0,1,0,0
235433,1786553427617.462743,0,0,1,0,0,1,0,0
235434,1786553427618.467029,0,0,1,0,0,1,0,0
235435,1786553427619.476718,0,0,1,0,0,1,0,0
235436,1786553427620.485206,0,0,1,0,0,1,0,0
235437,1786553427621.493594,0,0,1,0,0,1,0,0
235438,1786553427622.502280,0,0,1,0,0,1,0,0
235439,1786553427623.513268,0,0,1,0,0,1,0,0
235440,1786553427624.520553,0,0,1,0,0,1,0,0
235441,1786553427625.531841,0,0,1,0,0,1,0,0
235442,1786553427626.540029,0,0,1,0,0,1,0,0
235443,1786553427628.165271,0,0,1,0,0,1,0,0
235444,1786553427628.614009,0,0,1,0,0,1,0,0
235445,1786553427629.581293,0,0,1,0,0,1,0,0
235446,1786553427630.589580,0,0,1,0,0,1,0,0
235447,1786553427631.595068,0,0,1,0,0,1,0,0
235448,1786553427632.602156,0,0,1,0,0,1,0,0
235449,1786553427633.612845,0,0,1,0,0,1,0,0
235450,1786553427634.623731,0,0,1,0,0,1,0,0
235451,1786553427635.630518,0,0,1,0,0,1,0,0
235452,1786553427636.644505,0,0,1,0,0,1,0,0
235453,1786553427637.651193,0,0,1,0,0,1,0,0
235454,1786553427638.657081,0,0,1,0,0,1,0,0
235455,1786553427639.667768,0,0,1,0,0,1,0,0
235456,1786553427640.679254,0,0,1,0,0,1,0,0
235457,1786553427641.685342,0,0,1,0,0,1,0,0
235458,1786553427642.736832,0,0,1,0,0,1,0,0
235459,1786553427643.787223,0,0,1,0,0,1,0,0
235460,1786553427644.742707,0,0,1,0,0,1,0,0
235461,1786553427645.747394,0,0,1,0,0,1,0,0
235462,1786553427646.750080,0,0,1,0,0,1,0,0
235463,1786553427647.758267,0,0,1,0,0,1,0,0
235464,1786553427648.763954,0,0,1,0,0,1,0,0
235465,1786553427649.782443,0,0,1,0,0,1,0,0
235466,1786553427650.786631,0,0,1,0,0,1,0,0
235467,1786553427651.796618,0,0,1,0,0,1,0,0
235468,1786553427652.802306,0,0,1,0,0,1,0,0
235469,1786553427653.813893,0,0,1,0,0,1,0,0
235470,1786553427654.845184,0,0,1,0,0,1,0,0
235471,1786553427655.845571,0,0,1,0,0,1,0,0
235472,1786553427656.853059,0,0,1,0,0,1,0,0
235473,1786553427657.865348,0,0,1,0,0,1,0,0
235474,1786553427658.911140,0,0,1,0,0,1,0,0
235475,1786553427659.897126,0,0,1,0,0,1,0,0
235476,1786553427660.900913,0,0,1,0,0,1,0,0
235477,1786553427661.909000,0,0,1,0,0,1,0,0
235478,1786553427662.916987,0,0,1,0,0,1,0,0
235479,1786553427663.924176,0,0,1,0,0,1,0,0
235480,1786553427664.939264,0,0,1,0,0,1,0,0
235481,1786553427665.940550,0,0,1,0,0,1,0,0
235482,1786553427666.949939,0,0,1,0,0,1,0,0
235483,1786553427667.957326,0,0,1,0,0,1,0,0
235484,1786553427668.963214,0,0,1,0,0,1,0,0
235485,1786553427669.968401,0,0,1,0,0,1,0,0
235486,1786553427670.979889,0,0,1,0,0,1,0,0
235487,1786553427671.990177,0,0,1,0,0,1,0,0
235488,1786553427673.014064,0,0,1,0,0,1,0,0
235489,1786553427673.997548,0,0,1,0,0,1,0,0
235490,1786553427675.002935,0,0,1,0,0,1,0,0
235491,1786553427676.010821,0,0,1,0,0,1,0,0
235492,1786553427677.019908,0,0,1,0,0,1,0,0
235493,1786553427678.023496,0,0,1,0,0,1,0,0
